no	date	place	latitude	longitude	deep	mag	intensity	name
38	2011/03/31 02:23:13.0	宮城県沖	38°12.7′N	142°08.7′E	18km	Ｍ4.1	１
39	2011/03/31 02:10:32.3	北海道東方沖	43°38.7′N	147°55.7′E	0km	Ｍ4.6	１
40	2011/03/31 01:53:12.5	福島県沖	37°41.5′N	141°57.8′E	29km	Ｍ4.0	１
41	2011/03/31 00:41:38.6	福島県沖	37°40.2′N	141°44.8′E	43km	Ｍ4.0	１
42	2011/03/30 23:45:29.5	千葉県東方沖	35°46.1′N	141°03.9′E	36km	Ｍ4.7	２
43	2011/03/30 22:19:04.7	茨城県沖	36°38.9′N	140°55.9′E	50km	Ｍ5.0	４
44	2011/03/30 22:00:04.0	宮城県沖	38°39.0′N	142°09.3′E	42km	Ｍ5.1	３
45	2011/03/30 21:51:37.1	千葉県東方沖	35°26.6′N	141°13.6′E	30km	Ｍ5.3	３
46	2011/03/30 18:42:50.7	岩手県沖	39°05.8′N	142°23.5′E	32km	Ｍ4.1	２
47	2011/03/30 17:52:39.8	茨城県沖	35°58.6′N	141°06.7′E	35km	Ｍ4.2	３
48	2011/03/30 16:58:38.5	宮城県沖	38°22.9′N	142°14.4′E	34km	Ｍ4.3	２
49	2011/03/30 16:15:27.5	福島県沖	37°23.3′N	141°23.3′E	48km	Ｍ4.0	２
50	2011/03/30 14:29:52.6	関東東方沖	36°07.4′N	142°28.2′E	80km	Ｍ6.3	１
51	2011/03/30 12:57:14.3	岩手県沖	39°14.7′N	142°24.0′E	32km	Ｍ4.1	２
52	2011/03/30 11:54:26.0	福島県沖	37°10.7′N	142°15.9′E	2km	Ｍ4.3	１
53	2011/03/30 11:50:10.4	三陸沖	38°02.0′N	143°32.8′E	45km	Ｍ4.8	２
54	2011/03/30 08:36:47.2	福島県沖	37°42.7′N	142°45.6′E	7km	Ｍ4.9	２
55	2011/03/30 07:33:03.4	宮城県沖	38°25.9′N	142°12.7′E	33km	Ｍ4.5	２
56	2011/03/30 07:23:31.8	茨城県沖	36°07.0′N	141°21.8′E	48km	Ｍ4.5	１
57	2011/03/30 06:06:12.3	福島県沖	37°22.8′N	142°33.4′E	7km	Ｍ4.6	１
