no	date	place	latitude	longitude	deep	mag	intensity	name
57	1923/09/01 21:36:42.5	山梨県東部・富士五湖	35°32.5′N	138°46.3′E	8km	Ｍ4.3	１
58	1923/09/01 21:02:39.6	千葉県東方沖	35°11.5′N	140°32.1′E	11km	Ｍ4.4	１
59	1923/09/01 20:52:49.5	千葉県東方沖	35°12.1′N	140°28.1′E	9km	Ｍ4.7	１
60	1923/09/01 20:42:10.6	千葉県南部	35°16.7′N	140°00.5′E	16km	Ｍ4.6	１
61	1923/09/01 20:40:47.5	茨城県南部	36°05.2′N	139°58.0′E	91km	Ｍ4.4	１
62	1923/09/01 20:08:12.6	千葉県東方沖	35°34.3′N	140°52.5′E	80km	Ｍ4.0	１
63	1923/09/01 19:25:46.6	神奈川県東部	35°24.8′N	139°31.8′E	23km	Ｍ4.9	１
64	1923/09/01 19:01:08.8	神奈川県東部	35°33.8′N	139°40.1′E	39km	Ｍ4.7	１
65	1923/09/01 18:46:52.6	神奈川県西部	35°19.9′N	139°06.1′E	55km	Ｍ4.7	１
66	1923/09/01 18:42:16.3	茨城県沖	36°13.8′N	141°00.6′E	11km	Ｍ4.0	１
67	1923/09/01 18:31:29.9	神奈川県西部	35°31.3′N	139°16.4′E	44km	Ｍ4.2	１
68	1923/09/01 18:13:28.6	千葉県北西部	35°29.4′N	140°06.6′E	11km	Ｍ4.4	１
69	1923/09/01 17:59:11.0	神奈川県西部	35°10.9′N	139°02.5′E	23km	Ｍ4.8	１
70	1923/09/01 17:32:37.9	山梨県中・西部	35°50.3′N	138°28.1′E	22km	Ｍ4.2	１
71	1923/09/01 17:16:31.8	相模湾	35°16.4′N	139°28.4′E	23km	Ｍ4.0	１
72	1923/09/01 17:10:44.2	茨城県南部	35°53.3′N	140°17.4′E	43km	Ｍ4.7	２
73	1923/09/01 17:00:45.2	神奈川県西部	35°34.2′N	139°12.6′E	52km	Ｍ4.3	５
74	1923/09/01 16:37:59.5	静岡県東部	35°14.0′N	138°46.1′E	0km	Ｍ6.6	５
75	1923/09/01 16:23:15.1	東京湾	35°04.9′N	139°38.0′E	29km	Ｍ5.0	１
76	1923/09/01 16:17:08.1	山梨県中・西部	35°36.1′N	138°46.8′E	0km	Ｍ4.3	１
77	1923/09/01 15:56:21.3	伊豆大島近海	34°33.2′N	139°23.6′E	10km	Ｍ5.7	２
78	1923/09/01 15:43:06.5	伊豆大島近海	34°38.0′N	139°35.1′E	12km	Ｍ5.7	３
79	1923/09/01 15:38:48.0	伊豆大島近海	34°58.8′N	139°36.0′E	12km	Ｍ5.2	１
80	1923/09/01 15:28:49.7	静岡県中部	35°10.3′N	138°25.0′E	28km	Ｍ4.8	１
81	1923/09/01 15:26:13.2	千葉県東方沖	35°18.7′N	140°35.4′E	0km	Ｍ5.3	１
82	1923/09/01 15:19:16.7	茨城県沖	36°11.9′N	140°42.9′E	0km	Ｍ6.3	３
83	1923/09/01 15:13:36.5	相模湾	35°16.3′N	139°19.9′E	43km	Ｍ5.5	２
84	1923/09/01 15:04:47.6	神奈川県東部	35°20.3′N	139°21.4′E	0km	Ｍ5.5	３
85	1923/09/01 14:53:55.8	山梨県東部・富士五湖	35°34.7′N	138°58.0′E	3km	Ｍ5.2	１
86	1923/09/01 14:50:20.7	山梨県東部・富士五湖	35°34.3′N	138°54.5′E	30km	Ｍ4.5	１
87	1923/09/01 14:45:56.2	千葉県南部	35°22.6′N	140°01.2′E	35km	Ｍ5.2	１
88	1923/09/01 14:22:32.2	静岡県伊豆地方	35°05.1′N	139°02.5′E	0km	Ｍ6.6	５
89	1923/09/01 14:12:48.5	静岡県伊豆地方	34°47.8′N	138°48.1′E	38km	Ｍ4.7	１
90	1923/09/01 13:58:37.1	神奈川県東部	35°13.8′N	139°41.0′E	40km	Ｍ5.5	２
91	1923/09/01 13:49:30.3	山梨県東部・富士五湖	35°32.5′N	138°53.8′E	7km	Ｍ4.9	１
92	1923/09/01 13:45:34.1	山梨県東部・富士五湖	35°36.9′N	139°04.5′E	10km	Ｍ5.2	３
93	1923/09/01 13:36:27.6	山梨県東部・富士五湖	35°46.5′N	138°54.7′E	24km	Ｍ5.8	２
94	1923/09/01 13:31:11.8	静岡県東部	35°21.9′N	138°46.7′E	0km	Ｍ6.1	５
95	1923/09/01 13:20:25.7	伊豆大島近海	34°57.6′N	139°33.0′E	0km	Ｍ6.2	５
96	1923/09/01 13:13:03.8	千葉県南東沖	35°01.1′N	140°20.6′E	19km	Ｍ6.2	３
97	1923/09/01 13:11:11.3	山梨県東部・富士五湖	35°36.8′N	138°58.6′E	97km	Ｍ5.3	３
1	1923/09/01 12:47:57.1	山梨県中・西部	35°39.6′N	138°47.5′E	0km	Ｍ6.8	５
2	1923/09/01 12:40:09.9	相模湾	35°11.0′N	139°29.2′E	39km	Ｍ6.5	３
3	1923/09/01 12:36	茨城県南部	36°00.0′N	140°00.0′E	0km	Ｍ6.0	３
4	1923/09/01 12:34:07.5	伊豆大島近海	34°41.0′N	139°11.7′E	0km	Ｍ5.8	３
5	1923/09/01 12:23:53.5	相模湾	35°16.4′N	139°27.6′E	42km	Ｍ6.5	５
6	1923/09/01 12:17:28.8	伊豆大島近海	34°44.4′N	139°34.9′E	24km	Ｍ6.4	５
7	1923/09/01 12:11	伊豆大島近海	35°00.0′N	139°30.0′E	0km	Ｍ5.6	５
8	1923/09/01 12:07	伊豆大島近海	35°00.0′N	139°30.0′E	0km	Ｍ6.0	３
9	1923/09/01 12:03	相模湾	35°06.0′N	139°30.0′E	0km	Ｍ7.3	５
10	1923/09/01 12:01	伊豆大島近海	35°00.0′N	139°30.0′E	0km	Ｍ6.5	３
11	1923/09/01 11:58:31.6	神奈川県西部	35°19.8′N	139°08.1′E	23km	Ｍ7.9	６
12	1923/09/01 05:34:53.0	福島県沖	37°18.0′N	141°50.6′E	43km	Ｍ5.5	１
